datasetid,datasettype,datasetname,siteid,sitename,collectionunitid,collectionunit,handle,unittype,geography,altitude,doi
45467,testate amoebae surface sample,,26157,Mukhrino Mire Complex,32280,57,MUKH57,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[68.67955,60.88818],[68.70358,60.88818],[68.70358,60.89374],[68.67955,60.89374],[68.67955,60.88818]]]}",30,10.21233/nsmd-rs55
45468,testate amoebae surface sample,,26157,Mukhrino Mire Complex,32281,58,MUKH58,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[68.67955,60.88818],[68.70358,60.88818],[68.70358,60.89374],[68.67955,60.89374],[68.67955,60.88818]]]}",30,10.21233/mnnq-9n07
45469,testate amoebae surface sample,,26157,Mukhrino Mire Complex,32282,59,MUKH59,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[68.67955,60.88818],[68.70358,60.88818],[68.70358,60.89374],[68.67955,60.89374],[68.67955,60.88818]]]}",30,10.21233/tbe8-cz17
45470,testate amoebae surface sample,,26157,Mukhrino Mire Complex,32283,60,MUKH60,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[68.67955,60.88818],[68.70358,60.88818],[68.70358,60.89374],[68.67955,60.89374],[68.67955,60.88818]]]}",30,10.21233/s3qr-8q09
45471,testate amoebae surface sample,,26157,Mukhrino Mire Complex,32284,61,MUKH61,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[68.67955,60.88818],[68.70358,60.88818],[68.70358,60.89374],[68.67955,60.89374],[68.67955,60.88818]]]}",30,10.21233/z5hz-wm35
45472,testate amoebae surface sample,,26157,Mukhrino Mire Complex,32285,62,MUKH62,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[68.67955,60.88818],[68.70358,60.88818],[68.70358,60.89374],[68.67955,60.89374],[68.67955,60.88818]]]}",30,10.21233/ezfm-zz42
45473,testate amoebae surface sample,,26157,Mukhrino Mire Complex,32286,63,MUKH63,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[68.67955,60.88818],[68.70358,60.88818],[68.70358,60.89374],[68.67955,60.89374],[68.67955,60.88818]]]}",30,10.21233/8k9z-2120
45474,testate amoebae surface sample,,26157,Mukhrino Mire Complex,32287,64,MUKH64,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[68.67955,60.88818],[68.70358,60.88818],[68.70358,60.89374],[68.67955,60.89374],[68.67955,60.88818]]]}",30,10.21233/6cbz-0728
45475,testate amoebae surface sample,,26157,Mukhrino Mire Complex,32288,65,MUKH65,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[68.67955,60.88818],[68.70358,60.88818],[68.70358,60.89374],[68.67955,60.89374],[68.67955,60.88818]]]}",30,10.21233/nxjw-nj82
45476,testate amoebae surface sample,,26157,Mukhrino Mire Complex,32289,66,MUKH66,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[68.67955,60.88818],[68.70358,60.88818],[68.70358,60.89374],[68.67955,60.89374],[68.67955,60.88818]]]}",30,10.21233/e4rj-sq95
45477,testate amoebae surface sample,,26157,Mukhrino Mire Complex,32290,67,MUKH67,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[68.67955,60.88818],[68.70358,60.88818],[68.70358,60.89374],[68.67955,60.89374],[68.67955,60.88818]]]}",30,10.21233/a7ce-9c34
45478,testate amoebae surface sample,,26157,Mukhrino Mire Complex,32291,68,MUKH68,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[68.67955,60.88818],[68.70358,60.88818],[68.70358,60.89374],[68.67955,60.89374],[68.67955,60.88818]]]}",30,10.21233/j413-wr46
45480,testate amoebae surface sample,,26159,Malham Tarn Moss,32293,TM61,MAT_TM61,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/4g69-w280
45481,testate amoebae surface sample,,26159,Malham Tarn Moss,32294,TM62,MAT_TM62,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/6ycr-1n75
45482,testate amoebae surface sample,,26159,Malham Tarn Moss,32295,TM63,MAT_TM63,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/4xct-9798
45483,testate amoebae surface sample,,26159,Malham Tarn Moss,32296,TM64,MAT_TM64,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/sa0f-yd54
45484,testate amoebae surface sample,,26159,Malham Tarn Moss,32297,TM65,MAT_TM65,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/kfr2-wv85
45485,testate amoebae surface sample,,26159,Malham Tarn Moss,32298,TM66,MAT_TM66,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/ty95-ad40
45486,testate amoebae surface sample,,26159,Malham Tarn Moss,32299,TM67,MAT_TM67,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/2qnr-cv74;10.21233/2QNR-CV74
45487,testate amoebae surface sample,,26159,Malham Tarn Moss,32300,TM68,MAT_TM68,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/6kg1-qk72
45488,testate amoebae surface sample,,26159,Malham Tarn Moss,32301,TM69,MAT_TM69,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/4cms-sg17
45489,testate amoebae surface sample,,26159,Malham Tarn Moss,32302,TM70,MAT_TM70,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/4rn7-6666
45490,testate amoebae surface sample,,26159,Malham Tarn Moss,32303,TM71,MAT_TM71,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/nj1e-gr55
45491,testate amoebae surface sample,,26159,Malham Tarn Moss,32304,TM72,MAT_TM72,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/71pz-ny02
45492,testate amoebae surface sample,,26159,Malham Tarn Moss,32305,TM73,MAT_TM73,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/n4gp-qv13
45493,testate amoebae surface sample,,26159,Malham Tarn Moss,32306,TM74,MAT_TM74,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/y9ga-gj98
45494,testate amoebae surface sample,,26159,Malham Tarn Moss,32307,TM75,MAT_TM75,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/b14y-9b37
45495,testate amoebae surface sample,,26159,Malham Tarn Moss,32308,TM76,MAT_TM76,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/rkgv-y397
45496,testate amoebae surface sample,,26159,Malham Tarn Moss,32309,TM77,MAT_TM77,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/6746-pa20
45497,testate amoebae surface sample,,26159,Malham Tarn Moss,32310,TM78,MAT_TM78,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/nh6w-k769
45498,testate amoebae surface sample,,26159,Malham Tarn Moss,32311,TM79,MAT_TM79,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/r643-en09
45499,testate amoebae surface sample,,26159,Malham Tarn Moss,32312,TM80,MAT_TM80,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/dsym-dv75
45500,testate amoebae surface sample,,26159,Malham Tarn Moss,32313,TM81,MAT_TM81,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/yw29-3k19
45501,testate amoebae surface sample,,26159,Malham Tarn Moss,32314,TM82,MAT_TM82,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/9x3s-yk80
45502,testate amoebae surface sample,,26159,Malham Tarn Moss,32315,TM83,MAT_TM83,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/6jde-gb70
45503,testate amoebae surface sample,,26159,Malham Tarn Moss,32316,TM84,MAT_TM84,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/tkzw-dc34;10.21233/TKZW-DC34
45504,testate amoebae surface sample,,26159,Malham Tarn Moss,32317,TM85,MAT_TM85,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/8brq-x942
45505,testate amoebae surface sample,,26159,Malham Tarn Moss,32318,TM86,MAT_TM86,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/n8ts-3d17
45506,testate amoebae surface sample,,26159,Malham Tarn Moss,32319,TM87,MAT_TM87,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/vdj9-sa20
45507,testate amoebae surface sample,,26159,Malham Tarn Moss,32320,TM88,MAT_TM88,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/atye-x138
45508,testate amoebae surface sample,,26159,Malham Tarn Moss,32321,TM89,MAT_TM89,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/z0kt-k221
45509,testate amoebae surface sample,,26159,Malham Tarn Moss,32322,TM90,MAT_TM90,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/m4ny-vz40
45510,testate amoebae surface sample,,26159,Malham Tarn Moss,32323,TM91,MAT_TM91,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/4apq-nq72
45511,testate amoebae surface sample,,26159,Malham Tarn Moss,32324,TM92,MAT_TM92,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/xbbg-7b87
45512,testate amoebae surface sample,,26159,Malham Tarn Moss,32325,TM93,MAT_TM93,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/23t0-jw36
45513,testate amoebae surface sample,,26159,Malham Tarn Moss,32326,TM94,MAT_TM94,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/gay8-bx68
45514,testate amoebae surface sample,,26159,Malham Tarn Moss,32327,TM95,MAT_TM95,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/dvfn-n902
45515,testate amoebae surface sample,,26159,Malham Tarn Moss,32328,TM96,MAT_TM96,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/0kh7-ek79
45516,testate amoebae surface sample,,26159,Malham Tarn Moss,32329,TM97,MAT_TM97,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.18048,54.09353],[-2.17018,54.09353],[-2.17018,54.09977],[-2.18048,54.09977],[-2.18048,54.09353]]]}",360,10.21233/2f4a-8x06
45517,testate amoebae surface sample,,26160,Swarth Moor,32330,SM98,SM_SM98,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.30308,54.12139],[-2.29432,54.12139],[-2.29432,54.12351],[-2.30308,54.12351],[-2.30308,54.12139]]]}",220,10.21233/qrgr-8k29
45518,testate amoebae surface sample,,26160,Swarth Moor,32331,SM99,SM_SM99,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.30308,54.12139],[-2.29432,54.12139],[-2.29432,54.12351],[-2.30308,54.12351],[-2.30308,54.12139]]]}",220,10.21233/gf9s-1m84
45519,testate amoebae surface sample,,26160,Swarth Moor,32332,SM100,SM_SM100,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.30308,54.12139],[-2.29432,54.12139],[-2.29432,54.12351],[-2.30308,54.12351],[-2.30308,54.12139]]]}",220,10.21233/4p8j-dr93
45520,testate amoebae surface sample,,26160,Swarth Moor,32333,SM101,SM_SM101,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.30308,54.12139],[-2.29432,54.12139],[-2.29432,54.12351],[-2.30308,54.12351],[-2.30308,54.12139]]]}",220,10.21233/0b3v-gm09
45521,testate amoebae surface sample,,26160,Swarth Moor,32334,SM102,SM_SM102,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.30308,54.12139],[-2.29432,54.12139],[-2.29432,54.12351],[-2.30308,54.12351],[-2.30308,54.12139]]]}",220,10.21233/ar61-yv31
45522,testate amoebae surface sample,,26160,Swarth Moor,32335,SM103,SM_SM103,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.30308,54.12139],[-2.29432,54.12139],[-2.29432,54.12351],[-2.30308,54.12351],[-2.30308,54.12139]]]}",220,10.21233/3mpj-n959
45523,testate amoebae surface sample,,26160,Swarth Moor,32336,SM104,SM_SM104,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.30308,54.12139],[-2.29432,54.12139],[-2.29432,54.12351],[-2.30308,54.12351],[-2.30308,54.12139]]]}",220,10.21233/e29s-4d39
45524,testate amoebae surface sample,,26160,Swarth Moor,32337,SM105,SM_SM105,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.30308,54.12139],[-2.29432,54.12139],[-2.29432,54.12351],[-2.30308,54.12351],[-2.30308,54.12139]]]}",220,10.21233/r2ka-bb75
45525,testate amoebae surface sample,,26160,Swarth Moor,32338,SM106,SM_SM106,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.30308,54.12139],[-2.29432,54.12139],[-2.29432,54.12351],[-2.30308,54.12351],[-2.30308,54.12139]]]}",220,10.21233/h5g0-7f63
45526,testate amoebae surface sample,,26160,Swarth Moor,32339,SM107,SM_SM107,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.30308,54.12139],[-2.29432,54.12139],[-2.29432,54.12351],[-2.30308,54.12351],[-2.30308,54.12139]]]}",220,10.21233/5hfw-4271
45527,testate amoebae surface sample,,26160,Swarth Moor,32340,SM108,SM_SM108,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.30308,54.12139],[-2.29432,54.12139],[-2.29432,54.12351],[-2.30308,54.12351],[-2.30308,54.12139]]]}",220,10.21233/7d1a-zs42
45528,testate amoebae surface sample,,26160,Swarth Moor,32341,SM109,SM_SM109,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-2.30308,54.12139],[-2.29432,54.12139],[-2.29432,54.12351],[-2.30308,54.12351],[-2.30308,54.12139]]]}",220,10.21233/2cb4-a529
